2091 22 29
2092 8 50
2093 18 40
2094 13 45
2095 17 40
2096 14 44
2097 9 49
2098 14 44
2099 37 12
2100 44 10
2101 14 44
2102 19 39
2103 27 26
2104 19 37
2105 23 35
2106 8 50
2107 54 -22
2108 15 43
2109 31 27
2110 31 27
2111 25 30
2112 26 32
2113 20 34
2114 19 39
2115 10 48
2116 17 39
2117 13 45
2118 14 44
2119 61 -17
2120 13 45
2121 13 45
2122 11 47
2123 23 35
2124 22 36
2125 9 49
2126 40 6
2127 17 40
2128 9 49
2129 23 35
2130 10 48
2131 33 25
2132 22 33
2133 11 47
2134 19 39
2135 19 38
2136 19 39
2137 40 18
2138 10 48
2139 24 34
2140 24 27
2141 17 41
2142 19 39
2143 12 46
2144 10 48
2145 19 35
2146 43 3
2147 10 48
2148 16 42
2149 12 46
2150 16 42
2151 18 40
2152 11 47
2153 42 15
2154 22 36
2155 52 -16
2156 13 45
2157 12 46
2158 25 33
2159 20 38
2160 40 13
2161 20 37
2162 23 34
2163 12 45
2164 39 19
2165 16 39
2166 13 45
2167 33 25
2168 11 47
2169 10 48
2170 47 8
2171 12 46
2172 15 42
2173 15 43
2174 14 44
2175 10 48
2176 15 43
2177 18 39
2178 29 29
2179 11 47
2180 24 34
2181 12 46
2182 30 27
2183 24 30
2184 26 31
2185 16 41
2186 31 27
2187 33 18
2188 46 2
2189 41 16
2190 24 34
2191 17 41
2192 22 36
2193 11 47
2193 16 45
2194 16 42
2195 18 40
